,Carrier,Origin,Destination,NumFlights,AvgProbDelayed
0,American Airlines Inc.,ABQ,DFW,104,0.2645676916192787
1,American Airlines Inc.,ABQ,ORD,28,0.297615364494912
2,American Airlines Inc.,ABQ,PHX,6,0.03516476806897001
3,American Airlines Inc.,ALB,CLT,50,0.2265525392211391
4,American Airlines Inc.,ANC,DFW,8,0.17148166996480516
5,American Airlines Inc.,ANC,LAX,1,0.26008042141160914
6,American Airlines Inc.,ANC,PHX,3,0.14589914238045665
7,American Airlines Inc.,ATL,CLT,109,0.32495895696716237
8,American Airlines Inc.,ATL,DFW,130,0.28088951340587204
9,American Airlines Inc.,ATL,LAX,54,0.40022121915682735
10,American Airlines Inc.,ATL,LGA,40,0.14304756169360894
11,American Airlines Inc.,ATL,MIA,68,0.3508040902318151
12,American Airlines Inc.,ATL,ORD,45,0.32241185984176784
13,American Airlines Inc.,ATL,PHL,94,0.1770129122023878
14,American Airlines Inc.,ATL,PHX,41,0.29105225689053893
15,American Airlines Inc.,AUS,CLT,78,0.3755115459124047
16,American Airlines Inc.,AUS,DFW,201,0.25463086864433304
17,American Airlines Inc.,AUS,JFK,26,0.3361229239309831
18,American Airlines Inc.,AUS,LAX,92,0.22328251517202002
19,American Airlines Inc.,AUS,MIA,18,0.45549264684603646
20,American Airlines Inc.,AUS,ORD,58,0.39303324625624003
21,American Airlines Inc.,AUS,PHL,44,0.27733533601043375
22,American Airlines Inc.,AUS,PHX,76,0.3689404354801613
23,American Airlines Inc.,BDL,CLT,93,0.3216959478438406
24,American Airlines Inc.,BDL,DFW,31,0.39616305015047204
25,American Airlines Inc.,BDL,LAX,18,0.26733097915200527
26,American Airlines Inc.,BDL,MIA,12,0.3392477083300211
27,American Airlines Inc.,BDL,ORD,42,0.34280552811226134
28,American Airlines Inc.,BDL,PHL,43,0.24395442186535207
29,American Airlines Inc.,BNA,CLT,100,0.32067815509631414
30,American Airlines Inc.,BNA,DFW,132,0.320141847579804
31,American Airlines Inc.,BNA,LAX,44,0.39348344622487624
32,American Airlines Inc.,BNA,MIA,18,0.4184939370315483
33,American Airlines Inc.,BNA,ORD,7,0.35185159034169555
34,American Airlines Inc.,BNA,PHL,33,0.24507098657382456
35,American Airlines Inc.,BOI,DFW,21,0.30759102884345024
36,American Airlines Inc.,BOI,PHX,15,0.44294262155557207
37,American Airlines Inc.,BOS,CLT,173,0.3587052018995348
38,American Airlines Inc.,BOS,DCA,233,0.18101205270961465
39,American Airlines Inc.,BOS,DFW,109,0.3884519870882127
40,American Airlines Inc.,BOS,JFK,47,0.2656332373365979
41,American Airlines Inc.,BOS,LAX,89,0.3133642917219396
42,American Airlines Inc.,BOS,LGA,183,0.20349244843389136
43,American Airlines Inc.,BOS,MIA,112,0.3167407019386895
44,American Airlines Inc.,BOS,ORD,152,0.3500563986761248
45,American Airlines Inc.,BOS,PHL,184,0.24324658291649295
46,American Airlines Inc.,BOS,PHX,80,0.46346776297557496
47,American Airlines Inc.,BTV,PHL,29,0.14826644676414788
48,American Airlines Inc.,BUF,CLT,53,0.3307304158299416
49,American Airlines Inc.,BWI,CLT,120,0.20399088800399387
50,American Airlines Inc.,BWI,DFW,63,0.354241094336813
51,American Airlines Inc.,BWI,MIA,48,0.3154016061213767
52,American Airlines Inc.,BWI,ORD,13,0.3215960373102688
53,American Airlines Inc.,BWI,PHX,34,0.4066304882349297
54,American Airlines Inc.,BZN,DFW,13,0.27098216450866325
55,American Airlines Inc.,BZN,ORD,3,0.528515237060235
56,American Airlines Inc.,CAE,DFW,20,0.3045906552524569
57,American Airlines Inc.,CHS,CLT,42,0.2756671251539001
58,American Airlines Inc.,CHS,DFW,43,0.32785073859892755
59,American Airlines Inc.,CHS,PHL,5,0.06033871732621948
60,American Airlines Inc.,CLE,CLT,41,0.3290922895975031
61,American Airlines Inc.,CLE,DFW,91,0.32285857976007304
62,American Airlines Inc.,CLE,PHL,37,0.3401144976517181
63,American Airlines Inc.,CLT,ALB,52,0.386744685121258
64,American Airlines Inc.,CLT,ATL,81,0.429373975685353
65,American Airlines Inc.,CLT,AUS,91,0.31717706935003653
66,American Airlines Inc.,CLT,BDL,117,0.3535197364743663
67,American Airlines Inc.,CLT,BNA,117,0.3458392984348664
68,American Airlines Inc.,CLT,BOS,164,0.467293110754655
69,American Airlines Inc.,CLT,BUF,59,0.3375772892720142
70,American Airlines Inc.,CLT,BWI,126,0.42866673408765943
71,American Airlines Inc.,CLT,CHS,50,0.284166650498914
72,American Airlines Inc.,CLT,CLE,56,0.3896328494703488
73,American Airlines Inc.,CLT,DCA,138,0.4611267323181326
74,American Airlines Inc.,CLT,DEN,97,0.38269695494376804
75,American Airlines Inc.,CLT,DFW,201,0.4119654271195775
76,American Airlines Inc.,CLT,DTW,78,0.3098683411505044
77,American Airlines Inc.,CLT,EWR,111,0.40038900977359626
78,American Airlines Inc.,CLT,FLL,123,0.31577855300325264
79,American Airlines Inc.,CLT,GSO,4,0.34103494460932565
80,American Airlines Inc.,CLT,IAD,6,0.3897762279361463
81,American Airlines Inc.,CLT,IAH,102,0.398498987468941
82,American Airlines Inc.,CLT,ILM,56,0.30715379522701836
83,American Airlines Inc.,CLT,IND,24,0.27236188032574277
84,American Airlines Inc.,CLT,JAX,116,0.3102053027963549
85,American Airlines Inc.,CLT,JFK,94,0.36544202380122487
86,American Airlines Inc.,CLT,LAS,81,0.41929328258631793
87,American Airlines Inc.,CLT,LAX,110,0.40149911447694503
88,American Airlines Inc.,CLT,LGA,187,0.358271066737002
89,American Airlines Inc.,CLT,MCI,76,0.2475563166927451
90,American Airlines Inc.,CLT,MCO,169,0.4161054190690008
91,American Airlines Inc.,CLT,MDT,28,0.3400559282805632
92,American Airlines Inc.,CLT,MEM,86,0.3123235485075083
93,American Airlines Inc.,CLT,MIA,163,0.38807917783187146
94,American Airlines Inc.,CLT,MLB,9,0.43524231242782396
95,American Airlines Inc.,CLT,MSP,66,0.4011690433763001
96,American Airlines Inc.,CLT,MSY,99,0.3451040025124022
97,American Airlines Inc.,CLT,MTJ,3,0.41257861515825905
98,American Airlines Inc.,CLT,MYR,21,0.2853316569105068
99,American Airlines Inc.,CLT,OKC,7,0.5754914302797196
100,American Airlines Inc.,CLT,ORD,153,0.4237580212181182
101,American Airlines Inc.,CLT,ORF,85,0.34404812746050584
102,American Airlines Inc.,CLT,PBI,79,0.36388314491235485
103,American Airlines Inc.,CLT,PDX,23,0.45703304873302764
104,American Airlines Inc.,CLT,PHL,174,0.37408283260467606
105,American Airlines Inc.,CLT,PHX,149,0.45613484211323196
106,American Airlines Inc.,CLT,PIT,108,0.3941493161459682
107,American Airlines Inc.,CLT,PNS,8,0.3144710232754137
108,American Airlines Inc.,CLT,PVD,77,0.4060767801213108
109,American Airlines Inc.,CLT,PWM,43,0.34873162744528635
110,American Airlines Inc.,CLT,RDU,153,0.3066359937282353
111,American Airlines Inc.,CLT,RIC,72,0.3878721108180325
112,American Airlines Inc.,CLT,RSW,74,0.3270899759237108
113,American Airlines Inc.,CLT,SAN,47,0.3269740163580115
114,American Airlines Inc.,CLT,SAT,65,0.31104425793725377
115,American Airlines Inc.,CLT,SAV,25,0.216173584735841
116,American Airlines Inc.,CLT,SDF,2,0.33066727541728336
117,American Airlines Inc.,CLT,SEA,56,0.43012576122868457
118,American Airlines Inc.,CLT,SFO,98,0.4376283971005863
119,American Airlines Inc.,CLT,SJC,9,0.46290188000072086
120,American Airlines Inc.,CLT,SJU,30,0.4952391753636061
121,American Airlines Inc.,CLT,SLC,18,0.4776364604217122
122,American Airlines Inc.,CLT,SMF,22,0.41338269229244395
123,American Airlines Inc.,CLT,SRQ,2,0.14892541489574293
124,American Airlines Inc.,CLT,STL,53,0.26611787182340646
125,American Airlines Inc.,CLT,STT,2,0.25974633293097193
126,American Airlines Inc.,CLT,STX,3,0.347210085545358
127,American Airlines Inc.,CLT,SYR,28,0.3355300124717693
128,American Airlines Inc.,CLT,TPA,161,0.4736855021122114
129,American Airlines Inc.,CLT,TUL,19,0.3102502029450694
130,American Airlines Inc.,CLT,TUS,16,0.3325992895857438
131,American Airlines Inc.,CMH,CLT,3,0.3600863542679278
132,American Airlines Inc.,CMH,DFW,89,0.35576692478624583
133,American Airlines Inc.,CMH,LAX,20,0.2523293226399975
134,American Airlines Inc.,CMH,PHL,3,0.0114738071037365
135,American Airlines Inc.,CMH,PHX,36,0.5103270318511567
136,American Airlines Inc.,COS,DFW,72,0.50399286595992
137,American Airlines Inc.,CVG,DFW,39,0.3295729380726149
138,American Airlines Inc.,DAY,DFW,13,0.29460699820436514
139,American Airlines Inc.,DCA,BOS,229,0.18538732759491447
140,American Airlines Inc.,DCA,CLT,147,0.19359672573800843
141,American Airlines Inc.,DCA,DFW,179,0.4120234336893608
142,American Airlines Inc.,DCA,JFK,20,0.2536428501329081
143,American Airlines Inc.,DCA,LAS,17,0.5344915792075839
144,American Airlines Inc.,DCA,LAX,31,0.3840038071798414
145,American Airlines Inc.,DCA,LGA,4,0.4472686100988607
146,American Airlines Inc.,DCA,MCO,87,0.3598804369026725
147,American Airlines Inc.,DCA,MIA,171,0.30373744678235315
148,American Airlines Inc.,DCA,MSY,7,0.2586386129509705
149,American Airlines Inc.,DCA,ORD,140,0.28871483065431147
150,American Airlines Inc.,DCA,PBI,16,0.16450898581143264
151,American Airlines Inc.,DCA,PHL,17,0.17552893276884138
152,American Airlines Inc.,DCA,PHX,72,0.4906093527339414
153,American Airlines Inc.,DCA,RSW,15,0.22444871557886656
154,American Airlines Inc.,DCA,TPA,75,0.2109825031899465
155,American Airlines Inc.,DEN,CLT,100,0.36856771353052514
156,American Airlines Inc.,DEN,DFW,147,0.2758809873484363
157,American Airlines Inc.,DEN,JFK,11,0.24850541459460107
158,American Airlines Inc.,DEN,LAX,21,0.24711942967197756
159,American Airlines Inc.,DEN,MIA,64,0.3525647754722827
160,American Airlines Inc.,DEN,ORD,70,0.3351449546485832
161,American Airlines Inc.,DEN,PHL,31,0.3725886129651393
162,American Airlines Inc.,DEN,PHX,80,0.3275627697767512
163,American Airlines Inc.,DFW,ABQ,97,0.3937845455856716
164,American Airlines Inc.,DFW,ANC,7,0.28148002915937087
165,American Airlines Inc.,DFW,ATL,124,0.40094991371434274
166,American Airlines Inc.,DFW,AUS,191,0.316779856337491
167,American Airlines Inc.,DFW,BDL,23,0.3243590222195104
168,American Airlines Inc.,DFW,BNA,146,0.4004115795143266
169,American Airlines Inc.,DFW,BOI,35,0.37956013083693735
170,American Airlines Inc.,DFW,BOS,106,0.39383285183931954
171,American Airlines Inc.,DFW,BUF,1,0.9731063259649928
172,American Airlines Inc.,DFW,BWI,69,0.36195526695801195
173,American Airlines Inc.,DFW,BZN,9,0.37686264830366345
174,American Airlines Inc.,DFW,CAE,20,0.3818499438516156
175,American Airlines Inc.,DFW,CHS,25,0.3516001112485954
176,American Airlines Inc.,DFW,CLE,81,0.4177831702416308
177,American Airlines Inc.,DFW,CLT,184,0.45034948740465763
178,American Airlines Inc.,DFW,CMH,57,0.37560611862867244
179,American Airlines Inc.,DFW,COS,67,0.41565582472632506
180,American Airlines Inc.,DFW,CVG,27,0.4491550362431082
181,American Airlines Inc.,DFW,DAY,12,0.30029127832733565
182,American Airlines Inc.,DFW,DCA,148,0.39031923859821527
183,American Airlines Inc.,DFW,DEN,170,0.3634291754299067
184,American Airlines Inc.,DFW,DSM,55,0.37891028835881657
185,American Airlines Inc.,DFW,DTW,77,0.4194089621442929
186,American Airlines Inc.,DFW,EGE,21,0.2813387326230801
187,American Airlines Inc.,DFW,ELP,68,0.44947558306214497
188,American Airlines Inc.,DFW,EWR,77,0.34634856131719527
189,American Airlines Inc.,DFW,FAT,45,0.3301317034889478
190,American Airlines Inc.,DFW,FLL,112,0.38725848430303383
191,American Airlines Inc.,DFW,GEG,29,0.2982029831834289
192,American Airlines Inc.,DFW,GRR,27,0.3421590257934368
193,American Airlines Inc.,DFW,GSP,44,0.3544815323818764
194,American Airlines Inc.,DFW,GUC,11,0.15235099577393327
195,American Airlines Inc.,DFW,HDN,6,0.18756667664944926
196,American Airlines Inc.,DFW,HNL,42,0.37077943736620406
197,American Airlines Inc.,DFW,IAD,74,0.31760528939168864
198,American Airlines Inc.,DFW,IAH,156,0.3495761277773713
199,American Airlines Inc.,DFW,ICT,39,0.44853875773542423
200,American Airlines Inc.,DFW,IND,80,0.2673230771694667
201,American Airlines Inc.,DFW,JAC,25,0.3691964774252402
202,American Airlines Inc.,DFW,JAX,70,0.341766430712375
203,American Airlines Inc.,DFW,JFK,35,0.3047401764443765
204,American Airlines Inc.,DFW,KOA,4,0.4687787900659265
205,American Airlines Inc.,DFW,LAS,185,0.4691904821046242
206,American Airlines Inc.,DFW,LAX,253,0.38616475414241425
207,American Airlines Inc.,DFW,LBB,5,0.31998814573462936
208,American Airlines Inc.,DFW,LGA,203,0.32984190146200876
209,American Airlines Inc.,DFW,LIT,2,0.49364056532108863
210,American Airlines Inc.,DFW,MCI,101,0.38979309204140333
211,American Airlines Inc.,DFW,MCO,170,0.39464236070471354
212,American Airlines Inc.,DFW,MEM,100,0.3081042278326388
213,American Airlines Inc.,DFW,MFE,25,0.2920439428117019
214,American Airlines Inc.,DFW,MIA,210,0.4166201064306644
215,American Airlines Inc.,DFW,MKE,75,0.33575216880193764
216,American Airlines Inc.,DFW,MSP,96,0.3892947471015927
217,American Airlines Inc.,DFW,MSY,117,0.32691330466249413
218,American Airlines Inc.,DFW,MTJ,9,0.2640138695763669
219,American Airlines Inc.,DFW,OAK,18,0.5474643968527142
220,American Airlines Inc.,DFW,OGG,35,0.4084529244433801
221,American Airlines Inc.,DFW,OKC,102,0.28543420480321907
222,American Airlines Inc.,DFW,OMA,66,0.2912790847226194
223,American Airlines Inc.,DFW,ONT,95,0.4587625175345725
224,American Airlines Inc.,DFW,ORD,220,0.42132202220367626
225,American Airlines Inc.,DFW,ORF,38,0.28919467176599245
226,American Airlines Inc.,DFW,PBI,32,0.3617839683925849
227,American Airlines Inc.,DFW,PDX,95,0.4334688204724516
228,American Airlines Inc.,DFW,PHL,174,0.3676559559315559
229,American Airlines Inc.,DFW,PHX,179,0.41569804530263893
230,American Airlines Inc.,DFW,PIT,86,0.3491656328926092
231,American Airlines Inc.,DFW,PNS,32,0.2363608355596502
232,American Airlines Inc.,DFW,PSP,34,0.36299113648293824
233,American Airlines Inc.,DFW,RDU,107,0.30018245757447576
234,American Airlines Inc.,DFW,RIC,60,0.4302501916783729
235,American Airlines Inc.,DFW,RNO,37,0.4747713065417552
236,American Airlines Inc.,DFW,RSW,41,0.30149282987238823
237,American Airlines Inc.,DFW,SAN,135,0.4196007848537484
238,American Airlines Inc.,DFW,SAT,205,0.3055593247391202
239,American Airlines Inc.,DFW,SAV,43,0.290905163263994
240,American Airlines Inc.,DFW,SBA,3,0.5154617696120731
241,American Airlines Inc.,DFW,SDF,1,6.739418112438738e-09
242,American Airlines Inc.,DFW,SEA,184,0.4966672187534146
243,American Airlines Inc.,DFW,SFO,208,0.3851798070054753
244,American Airlines Inc.,DFW,SJC,67,0.4175766537338942
245,American Airlines Inc.,DFW,SJU,40,0.343959639493792
246,American Airlines Inc.,DFW,SLC,114,0.47421777380887487
247,American Airlines Inc.,DFW,SMF,85,0.4328683535908945
248,American Airlines Inc.,DFW,SNA,134,0.4185961469293193
249,American Airlines Inc.,DFW,STL,136,0.31763770182309914
250,American Airlines Inc.,DFW,TPA,109,0.36265016772967584
251,American Airlines Inc.,DFW,TUL,122,0.276510360132862
252,American Airlines Inc.,DFW,TUS,131,0.3995960516357364
253,American Airlines Inc.,DFW,VPS,30,0.42622402796225833
254,American Airlines Inc.,DFW,XNA,9,0.30280338443303995
255,American Airlines Inc.,DSM,DFW,57,0.22332593143482496
256,American Airlines Inc.,DSM,PHX,38,0.37118863479463954
257,American Airlines Inc.,DTW,CLT,74,0.2682147566143904
258,American Airlines Inc.,DTW,DFW,99,0.32012178037077393
259,American Airlines Inc.,DTW,MIA,46,0.256938361051113
260,American Airlines Inc.,DTW,ORD,15,0.1413231037458895
261,American Airlines Inc.,DTW,PHL,32,0.23246243443252776
262,American Airlines Inc.,DTW,PHX,44,0.4301990631966863
263,American Airlines Inc.,EGE,DFW,28,0.30325008789046454
264,American Airlines Inc.,EGE,JFK,2,0.065278188839409
265,American Airlines Inc.,EGE,LAX,7,0.309693295568435
266,American Airlines Inc.,EGE,MIA,8,0.18022912823617082
267,American Airlines Inc.,EGE,ORD,7,0.2378014956681485
268,American Airlines Inc.,ELP,DFW,68,0.3370469316829006
269,American Airlines Inc.,ELP,ORD,18,0.2840048423395815
270,American Airlines Inc.,EWR,CLT,140,0.24796358749965636
271,American Airlines Inc.,EWR,DFW,74,0.4199347869935698
272,American Airlines Inc.,EWR,MIA,55,0.2925309968700754
273,American Airlines Inc.,EWR,ORD,57,0.3388389800520068
274,American Airlines Inc.,EWR,PHX,69,0.3386500260913033
275,American Airlines Inc.,FAT,DFW,39,0.3651450331979429
276,American Airlines Inc.,FAT,PHX,6,0.40882544802731835
277,American Airlines Inc.,FLL,CLT,131,0.31005678496304073
278,American Airlines Inc.,FLL,DFW,116,0.31749716252360155
279,American Airlines Inc.,FLL,ORD,38,0.2644127865859865
280,American Airlines Inc.,FLL,PHL,75,0.22079420358614982
281,American Airlines Inc.,GEG,DFW,18,0.32574862988514863
282,American Airlines Inc.,GEG,PHX,44,0.28388562752860075
283,American Airlines Inc.,GRR,DFW,25,0.3178613714811357
284,American Airlines Inc.,GRR,PHX,1,0.9682695910867783
285,American Airlines Inc.,GSO,CLT,7,0.15496680931348353
286,American Airlines Inc.,GSP,DFW,42,0.32743941307447616
287,American Airlines Inc.,GUC,DFW,9,0.14683452626782423
288,American Airlines Inc.,HDN,DFW,3,0.17659060895973291
289,American Airlines Inc.,HNL,DFW,43,0.3085761381737047
290,American Airlines Inc.,HNL,LAX,87,0.2609058691593215
291,American Airlines Inc.,HNL,ORD,2,0.37535333815404026
292,American Airlines Inc.,HNL,PHX,28,0.3306972458817389
293,American Airlines Inc.,IAD,CLT,8,0.057159684281163796
294,American Airlines Inc.,IAD,DFW,90,0.3817458928786653
295,American Airlines Inc.,IAD,LAX,29,0.41108508965448254
296,American Airlines Inc.,IAD,MIA,37,0.33337522156408966
297,American Airlines Inc.,IAH,CLT,103,0.36875509145814966
298,American Airlines Inc.,IAH,DFW,141,0.2607056567558683
299,American Airlines Inc.,IAH,LAX,26,0.1826785587796991
300,American Airlines Inc.,IAH,MIA,70,0.4173454915769113
301,American Airlines Inc.,IAH,ORD,15,0.1741438045959392
302,American Airlines Inc.,IAH,PHL,44,0.327696433219931
303,American Airlines Inc.,IAH,PHX,2,0.7099425208997391
304,American Airlines Inc.,ICT,DFW,35,0.319150132439107
305,American Airlines Inc.,ILM,CLT,52,0.11593976321876588
306,American Airlines Inc.,IND,CLT,32,0.18417459763578609
307,American Airlines Inc.,IND,DFW,93,0.2907267683014044
308,American Airlines Inc.,IND,LAX,26,0.4719545800613302
309,American Airlines Inc.,IND,ORD,17,0.2246312723610351
310,American Airlines Inc.,IND,PHX,44,0.369535047107075
311,American Airlines Inc.,JAC,DFW,20,0.44091983167959165
312,American Airlines Inc.,JAC,ORD,13,0.31145501322013136
313,American Airlines Inc.,JAX,CLT,100,0.24143331753875547
314,American Airlines Inc.,JAX,DFW,70,0.23468174098687009
315,American Airlines Inc.,JAX,PHL,21,0.22986275821488172
316,American Airlines Inc.,JFK,AUS,27,0.27945218650178827
317,American Airlines Inc.,JFK,BOS,37,0.2667926577700223
318,American Airlines Inc.,JFK,CLT,90,0.21381584562135988
319,American Airlines Inc.,JFK,DCA,25,0.12936816872207607
320,American Airlines Inc.,JFK,DEN,3,0.12480657434631416
321,American Airlines Inc.,JFK,DFW,30,0.2815262230840384
322,American Airlines Inc.,JFK,EGE,7,0.31454312175401766
323,American Airlines Inc.,JFK,LAS,32,0.30736411953641896
324,American Airlines Inc.,JFK,LAX,207,0.24937754141324575
325,American Airlines Inc.,JFK,MCO,41,0.2728830403225521
326,American Airlines Inc.,JFK,MIA,126,0.3381008802528991
327,American Airlines Inc.,JFK,ORD,25,0.4771390162909191
328,American Airlines Inc.,JFK,PHX,84,0.3927901307451642
329,American Airlines Inc.,JFK,SAN,30,0.3580764463211089
330,American Airlines Inc.,JFK,SEA,30,0.40584036934298573
331,American Airlines Inc.,JFK,SFO,77,0.2643164557921475
332,American Airlines Inc.,KOA,DFW,12,0.19428102101573944
333,American Airlines Inc.,KOA,LAX,32,0.2066963375206213
334,American Airlines Inc.,KOA,PHX,18,0.21267924176997816
335,American Airlines Inc.,LAS,CLT,67,0.3520709044528448
336,American Airlines Inc.,LAS,DCA,19,0.3183180593061927
337,American Airlines Inc.,LAS,DFW,172,0.3822123363299633
338,American Airlines Inc.,LAS,JFK,37,0.3127078534877688
339,American Airlines Inc.,LAS,LAX,143,0.24965634123017857
340,American Airlines Inc.,LAS,MIA,60,0.37671547854431753
341,American Airlines Inc.,LAS,ORD,72,0.3124091646625234
342,American Airlines Inc.,LAS,PHL,68,0.29352698251345405
343,American Airlines Inc.,LAS,PHX,76,0.2533011242754575
344,American Airlines Inc.,LAX,ANC,4,0.19461448176594598
345,American Airlines Inc.,LAX,ATL,55,0.39306422118430884
346,American Airlines Inc.,LAX,AUS,68,0.34564082368174287
347,American Airlines Inc.,LAX,BDL,19,0.44943971444194103
348,American Airlines Inc.,LAX,BNA,40,0.407798529129379
349,American Airlines Inc.,LAX,BOS,113,0.3568059797002314
350,American Airlines Inc.,LAX,CLT,112,0.4457103969514082
351,American Airlines Inc.,LAX,CMH,22,0.3608952001823437
352,American Airlines Inc.,LAX,DCA,41,0.3965687613221743
353,American Airlines Inc.,LAX,DEN,36,0.4226018412246782
354,American Airlines Inc.,LAX,DFW,225,0.3808536652746243
355,American Airlines Inc.,LAX,EGE,8,0.2501270405450366
356,American Airlines Inc.,LAX,HNL,89,0.3223436324875588
357,American Airlines Inc.,LAX,IAD,36,0.49812829229874933
358,American Airlines Inc.,LAX,IAH,13,0.24848001021243962
359,American Airlines Inc.,LAX,IND,31,0.42466961449584967
360,American Airlines Inc.,LAX,JFK,199,0.297924509974571
361,American Airlines Inc.,LAX,KOA,22,0.3305655886387467
362,American Airlines Inc.,LAX,LAS,137,0.2819703639035753
363,American Airlines Inc.,LAX,LIH,35,0.37725809228659174
364,American Airlines Inc.,LAX,MCO,63,0.37536056502425713
365,American Airlines Inc.,LAX,MIA,137,0.41023865207173676
366,American Airlines Inc.,LAX,MSY,22,0.336361299916283
367,American Airlines Inc.,LAX,OGG,48,0.36091648100127727
368,American Airlines Inc.,LAX,ORD,179,0.3271805020448733
369,American Airlines Inc.,LAX,PHL,119,0.41103944888005234
370,American Airlines Inc.,LAX,PHX,110,0.33425451084898783
371,American Airlines Inc.,LAX,RDU,27,0.37953436568673804
372,American Airlines Inc.,LAX,SAT,11,0.45497881477256
373,American Airlines Inc.,LAX,SEA,4,0.35739202599457814
374,American Airlines Inc.,LAX,SFO,9,0.15832089642440614
375,American Airlines Inc.,LAX,SMF,3,0.41706997406656404
376,American Airlines Inc.,LAX,STL,31,0.3608883959618512
377,American Airlines Inc.,LAX,TUS,6,0.36789853439947695
378,American Airlines Inc.,LBB,DFW,7,0.2822236739378753
379,American Airlines Inc.,LGA,ATL,22,0.14738262201025742
380,American Airlines Inc.,LGA,BNA,1,0.5490957819546531
381,American Airlines Inc.,LGA,BOS,220,0.2276718322266535
382,American Airlines Inc.,LGA,CLT,184,0.23023822949784148
383,American Airlines Inc.,LGA,DCA,3,0.3054334350527226
384,American Airlines Inc.,LGA,DFW,180,0.2968462021194995
385,American Airlines Inc.,LGA,MCO,16,0.3095403600685309
386,American Airlines Inc.,LGA,MIA,202,0.2835084339261787
387,American Airlines Inc.,LGA,ORD,236,0.22135573466803218
388,American Airlines Inc.,LGA,PHL,27,0.22098622975006657
389,American Airlines Inc.,LGA,RDU,4,0.06809713458554065
390,American Airlines Inc.,LIH,DFW,2,0.48770226261219574
391,American Airlines Inc.,LIH,LAX,28,0.23125930442256024
392,American Airlines Inc.,LIH,PHX,18,0.20543779423336522
393,American Airlines Inc.,LIT,DFW,3,0.3589968364812051
394,American Airlines Inc.,MCI,CLT,62,0.385667130611089
395,American Airlines Inc.,MCI,DFW,103,0.26011923066317394
396,American Airlines Inc.,MCI,MIA,1,0.779982371252797
397,American Airlines Inc.,MCI,ORD,36,0.2995217347842785
398,American Airlines Inc.,MCI,PHL,42,0.28954510942057476
399,American Airlines Inc.,MCI,PHX,24,0.3023402221515273
400,American Airlines Inc.,MCO,CLT,178,0.2900030866659152
401,American Airlines Inc.,MCO,DCA,89,0.30910689024715077
402,American Airlines Inc.,MCO,DFW,193,0.3526631517008829
403,American Airlines Inc.,MCO,JFK,40,0.33657101869206374
404,American Airlines Inc.,MCO,LAX,80,0.3207182804416997
405,American Airlines Inc.,MCO,LGA,18,0.3979743874434954
406,American Airlines Inc.,MCO,MIA,132,0.32502116591191255
407,American Airlines Inc.,MCO,ORD,84,0.3191487207536581
408,American Airlines Inc.,MCO,PHL,121,0.30208862012840837
409,American Airlines Inc.,MCO,PHX,44,0.4721764700975411
410,American Airlines Inc.,MDT,CLT,46,0.15169553915198516
411,American Airlines Inc.,MEM,CLT,78,0.36222548697113377
412,American Airlines Inc.,MEM,DFW,77,0.3314799741241655
413,American Airlines Inc.,MFE,DFW,9,0.04904433961831512
414,American Airlines Inc.,MHT,PHL,27,0.21969495532742286
415,American Airlines Inc.,MIA,ATL,86,0.31531745720414306
416,American Airlines Inc.,MIA,AUS,7,0.5304907883991546
417,American Airlines Inc.,MIA,BDL,16,0.419033020171626
418,American Airlines Inc.,MIA,BNA,9,0.42988743728985024
419,American Airlines Inc.,MIA,BOS,130,0.35077738349594
420,American Airlines Inc.,MIA,BUF,1,0.00043140984064870343
421,American Airlines Inc.,MIA,BWI,54,0.3417892306671764
422,American Airlines Inc.,MIA,CLT,130,0.3223423462615285
423,American Airlines Inc.,MIA,DCA,165,0.36600775498728894
424,American Airlines Inc.,MIA,DEN,32,0.5030247310754802
425,American Airlines Inc.,MIA,DFW,215,0.3863137636952043
426,American Airlines Inc.,MIA,DTW,47,0.3279284119357653
427,American Airlines Inc.,MIA,EGE,3,0.46452363532817725
428,American Airlines Inc.,MIA,EWR,58,0.2815804786307214
429,American Airlines Inc.,MIA,IAD,39,0.2548940694320949
430,American Airlines Inc.,MIA,IAH,73,0.34589910277589575
431,American Airlines Inc.,MIA,JFK,109,0.3915195284436122
432,American Airlines Inc.,MIA,LAS,63,0.3980668184207227
433,American Airlines Inc.,MIA,LAX,148,0.3473744486361389
434,American Airlines Inc.,MIA,LGA,199,0.30906960905259967
435,American Airlines Inc.,MIA,MCI,2,0.32024971453771056
436,American Airlines Inc.,MIA,MCO,134,0.35362884705642583
437,American Airlines Inc.,MIA,MSY,49,0.2629332852505443
438,American Airlines Inc.,MIA,ORD,161,0.3216938717744476
439,American Airlines Inc.,MIA,PHL,120,0.3278007501782081
440,American Airlines Inc.,MIA,PHX,52,0.4070605293257628
441,American Airlines Inc.,MIA,PVD,2,0.2098845293621143
442,American Airlines Inc.,MIA,RDU,49,0.3042943581080468
443,American Airlines Inc.,MIA,SAN,31,0.2982772193660469
444,American Airlines Inc.,MIA,SAT,18,0.19516195833749117
445,American Airlines Inc.,MIA,SEA,23,0.41559373770546987
446,American Airlines Inc.,MIA,SFO,71,0.3425560564179906
447,American Airlines Inc.,MIA,SJU,111,0.36406321212635806
448,American Airlines Inc.,MIA,SLC,5,0.30058083937994484
449,American Airlines Inc.,MIA,STL,33,0.30712223223065316
450,American Airlines Inc.,MIA,STT,38,0.38468741952056956
