,Carrier,Origin,Destination,NumFlights,AvgProbDelayed
1667,Delta Air Lines Inc.,BNA,DTW,82,0.15846330440824893
1668,Delta Air Lines Inc.,BNA,LAX,25,0.039998969122204915
1669,Delta Air Lines Inc.,BNA,MSP,24,3.249988329081793e-08
1670,Delta Air Lines Inc.,BNA,SEA,12,4.7231452209492926e-08
1671,Delta Air Lines Inc.,BNA,SLC,12,0.16666492113365258
1672,Delta Air Lines Inc.,BOI,MSP,25,0.16000002933378887
1673,Delta Air Lines Inc.,BOI,SLC,37,0.13517498837736533
1674,Delta Air Lines Inc.,BOS,ATL,196,0.17776856013430525
1675,Delta Air Lines Inc.,BOS,AUS,19,0.2105261313669847
1676,Delta Air Lines Inc.,BOS,BNA,1,5.906204640599539e-09
1677,Delta Air Lines Inc.,BOS,CVG,18,0.11110694420181952
1678,Delta Air Lines Inc.,BOS,DTW,136,0.13967705128843888
1679,Delta Air Lines Inc.,BOS,FLL,23,0.2174621898516901
1680,Delta Air Lines Inc.,BOS,JFK,37,0.18917347904894827
1681,Delta Air Lines Inc.,BOS,LAS,2,0.4999867061828941
1682,Delta Air Lines Inc.,BOS,LAX,43,0.13859254171334842
1683,Delta Air Lines Inc.,BOS,LGA,88,0.1931655037262817
1684,Delta Air Lines Inc.,BOS,MCO,51,0.1176329536549389
1685,Delta Air Lines Inc.,BOS,MIA,2,2.0040775247958543e-07
1686,Delta Air Lines Inc.,BOS,MSP,89,0.16848967968023462
1687,Delta Air Lines Inc.,BOS,PBI,8,1.6156682138231924e-08
1688,Delta Air Lines Inc.,BOS,RDU,33,0.12121023103254155
1689,Delta Air Lines Inc.,BOS,RSW,5,0.4000000926593422
1690,Delta Air Lines Inc.,BOS,SEA,34,0.20585742005591257
1691,Delta Air Lines Inc.,BOS,SFO,33,0.18181230991869052
1692,Delta Air Lines Inc.,BOS,SLC,45,0.1555525546098256
1693,Delta Air Lines Inc.,BOS,TPA,36,0.055555474643487576
1694,Delta Air Lines Inc.,BTR,ATL,31,0.0645152986425119
1695,Delta Air Lines Inc.,BTV,ATL,21,0.09523814033283497
1696,Delta Air Lines Inc.,BUF,ATL,87,0.1148847195149502
1697,Delta Air Lines Inc.,BUF,DTW,25,0.07999889834969162
1698,Delta Air Lines Inc.,BUF,LGA,4,6.268284773570133e-09
1699,Delta Air Lines Inc.,BUF,MSP,20,0.09999874402726748
1700,Delta Air Lines Inc.,BWI,ATL,203,0.17236643991986136
1701,Delta Air Lines Inc.,BWI,DTW,73,0.17774537052610687
1702,Delta Air Lines Inc.,BWI,MSP,47,0.12765871667553527
1703,Delta Air Lines Inc.,BWI,SLC,19,0.1052631870282073
1704,Delta Air Lines Inc.,BZN,ATL,4,0.49998433552609045
1705,Delta Air Lines Inc.,BZN,LAX,3,2.713317737687506e-08
1706,Delta Air Lines Inc.,BZN,LGA,1,5.9063415226134245e-09
1707,Delta Air Lines Inc.,BZN,MSP,38,0.15789207756522183
1708,Delta Air Lines Inc.,BZN,SLC,16,0.062499939125920834
1709,Delta Air Lines Inc.,CAE,ATL,121,0.0991637321894792
1710,Delta Air Lines Inc.,CAK,ATL,30,0.033329881093952435
1711,Delta Air Lines Inc.,CHA,ATL,40,0.07499269453780025
1712,Delta Air Lines Inc.,CHO,ATL,17,0.05882354230098715
1713,Delta Air Lines Inc.,CHS,ATL,172,0.1162695415553521
1714,Delta Air Lines Inc.,CHS,JFK,19,7.107459756541676e-09
1715,Delta Air Lines Inc.,CID,ATL,18,0.11120723632324646
1716,Delta Air Lines Inc.,CID,MSP,1,5.996795125903657e-09
1717,Delta Air Lines Inc.,CLE,ATL,138,0.11639540263474829
1718,Delta Air Lines Inc.,CLE,DTW,26,0.11538372257817678
1719,Delta Air Lines Inc.,CLE,MSP,23,0.13043472236692208
1720,Delta Air Lines Inc.,CLE,SLC,5,5.957430583443726e-09
1721,Delta Air Lines Inc.,CLT,ATL,192,0.10432145055345897
1722,Delta Air Lines Inc.,CLT,DTW,51,0.07805910558469094
1723,Delta Air Lines Inc.,CLT,JFK,6,3.067917206893694e-08
1724,Delta Air Lines Inc.,CLT,MSP,47,0.06382390219946023
1725,Delta Air Lines Inc.,CLT,SLC,20,0.09999736894226104
1726,Delta Air Lines Inc.,CMH,ATL,147,0.05467151354225934
1727,Delta Air Lines Inc.,CMH,LAX,11,0.09090671854308974
1728,Delta Air Lines Inc.,CMH,MSP,21,0.19045551071998673
1729,Delta Air Lines Inc.,COS,ATL,17,0.17646923466472195
1730,Delta Air Lines Inc.,CRW,ATL,19,0.10526200328166575
1731,Delta Air Lines Inc.,CVG,ATL,131,0.10705553919105446
1732,Delta Air Lines Inc.,CVG,BOS,26,0.11536594414853317
1733,Delta Air Lines Inc.,CVG,DCA,1,5.909122321381692e-09
1734,Delta Air Lines Inc.,CVG,DEN,18,0.05555411577040716
1735,Delta Air Lines Inc.,CVG,DTW,8,0.24999999371275133
1736,Delta Air Lines Inc.,CVG,FLL,18,9.785510720904523e-05
1737,Delta Air Lines Inc.,CVG,LAS,20,0.09999888974470936
1738,Delta Air Lines Inc.,CVG,LAX,26,0.038541553117670505
1739,Delta Air Lines Inc.,CVG,LGA,7,0.1428500084648646
1740,Delta Air Lines Inc.,CVG,MCO,43,0.04649159052093175
1741,Delta Air Lines Inc.,CVG,MSP,11,0.2727142885721714
1742,Delta Air Lines Inc.,CVG,PHX,1,5.994868616187539e-09
1743,Delta Air Lines Inc.,CVG,RSW,22,0.045454573973071996
1744,Delta Air Lines Inc.,CVG,SEA,6,1.099317223706561e-08
1745,Delta Air Lines Inc.,CVG,SFO,14,0.21428226241315107
1746,Delta Air Lines Inc.,CVG,SLC,26,0.11538459815066636
1747,Delta Air Lines Inc.,CVG,TPA,25,1.3207983680420072e-08
1748,Delta Air Lines Inc.,DAB,ATL,92,0.16288738172743344
1749,Delta Air Lines Inc.,DAL,ATL,84,0.08361827038795684
1750,Delta Air Lines Inc.,DAY,ATL,68,0.14691784474408956
1751,Delta Air Lines Inc.,DCA,ATL,207,0.16530726264020376
1752,Delta Air Lines Inc.,DCA,DTW,110,0.10909142000569165
1753,Delta Air Lines Inc.,DCA,JFK,7,5.997771124731455e-09
1754,Delta Air Lines Inc.,DCA,LAX,18,0.16666537969167686
1755,Delta Air Lines Inc.,DCA,MSP,105,0.12352370691638707
1756,Delta Air Lines Inc.,DCA,SLC,20,0.24497535136062293
1757,Delta Air Lines Inc.,DEN,ATL,159,0.08804508755668819
1758,Delta Air Lines Inc.,DEN,CVG,18,2.155882498858422e-08
1759,Delta Air Lines Inc.,DEN,DTW,72,0.20876072998979406
1760,Delta Air Lines Inc.,DEN,JFK,51,0.1764646622103032
1761,Delta Air Lines Inc.,DEN,LAX,51,0.15685319805541864
1762,Delta Air Lines Inc.,DEN,LGA,41,0.19509365010373597
1763,Delta Air Lines Inc.,DEN,MSP,112,0.12518369353436318
1764,Delta Air Lines Inc.,DEN,SEA,56,0.05358614151591944
1765,Delta Air Lines Inc.,DEN,SLC,83,0.03676172133533137
1766,Delta Air Lines Inc.,DFW,ATL,186,0.19372995869935056
1767,Delta Air Lines Inc.,DFW,DTW,35,0.11428494534630627
1768,Delta Air Lines Inc.,DFW,JFK,4,0.49998805101868504
1769,Delta Air Lines Inc.,DFW,LAX,30,0.1666646398679682
1770,Delta Air Lines Inc.,DFW,LGA,19,0.10522528595553582
1771,Delta Air Lines Inc.,DFW,MSP,32,0.12500001769939653
1772,Delta Air Lines Inc.,DFW,SLC,50,0.11999947839616974
1773,Delta Air Lines Inc.,DSM,ATL,58,0.1392411332827448
1774,Delta Air Lines Inc.,DTW,ALB,15,7.214338139999701e-09
1775,Delta Air Lines Inc.,DTW,ATL,176,0.15320518263621838
1776,Delta Air Lines Inc.,DTW,AUS,44,0.09094910134789594
1777,Delta Air Lines Inc.,DTW,BDL,58,0.05172331613107611
1778,Delta Air Lines Inc.,DTW,BNA,91,0.18673268875994717
1779,Delta Air Lines Inc.,DTW,BOS,143,0.1680216517062323
1780,Delta Air Lines Inc.,DTW,BUF,36,0.22211225182822977
1781,Delta Air Lines Inc.,DTW,BWI,86,0.18556714091015983
1782,Delta Air Lines Inc.,DTW,CLE,15,0.19998088618108098
1783,Delta Air Lines Inc.,DTW,CLT,65,0.09148172716248798
1784,Delta Air Lines Inc.,DTW,CVG,6,1.6509819341680808e-08
1785,Delta Air Lines Inc.,DTW,DCA,113,0.19529012870680684
1786,Delta Air Lines Inc.,DTW,DEN,67,0.04477444627236908
1787,Delta Air Lines Inc.,DTW,DFW,24,0.29138136099779866
1788,Delta Air Lines Inc.,DTW,EWR,38,0.1841887882982681
1789,Delta Air Lines Inc.,DTW,FLL,95,0.13683658676937266
1790,Delta Air Lines Inc.,DTW,GRB,2,3.771412719916901e-08
1791,Delta Air Lines Inc.,DTW,GRR,39,0.1538461719446364
1792,Delta Air Lines Inc.,DTW,GSP,10,0.09999999551533843
1793,Delta Air Lines Inc.,DTW,IAD,2,6.631760921212326e-08
1794,Delta Air Lines Inc.,DTW,IAH,16,0.3124871484864346
1795,Delta Air Lines Inc.,DTW,IND,20,0.15000002990095057
1796,Delta Air Lines Inc.,DTW,JAX,1,0.9999999963976758
1797,Delta Air Lines Inc.,DTW,JFK,36,0.16664338095896084
1798,Delta Air Lines Inc.,DTW,LAS,84,0.10713509290202786
1799,Delta Air Lines Inc.,DTW,LAX,97,0.17561699220138105
1800,Delta Air Lines Inc.,DTW,LGA,145,0.17930901568845958
1801,Delta Air Lines Inc.,DTW,MCI,75,0.11999636076249023
1802,Delta Air Lines Inc.,DTW,MCO,111,0.15349736038291767
1803,Delta Air Lines Inc.,DTW,MEM,14,0.14285714825880844
1804,Delta Air Lines Inc.,DTW,MHT,2,8.157998648838843e-09
1805,Delta Air Lines Inc.,DTW,MIA,35,0.11428369232332736
1806,Delta Air Lines Inc.,DTW,MKE,34,0.08822866618030656
1807,Delta Air Lines Inc.,DTW,MSN,33,0.12120153902135442
1808,Delta Air Lines Inc.,DTW,MSP,116,0.05172340239896455
1809,Delta Air Lines Inc.,DTW,MSY,35,2.68440262088521e-08
1810,Delta Air Lines Inc.,DTW,OMA,2,2.2042101912829602e-08
1811,Delta Air Lines Inc.,DTW,ORD,90,0.2222098587767416
1812,Delta Air Lines Inc.,DTW,PBI,18,0.05555556715868331
1813,Delta Air Lines Inc.,DTW,PDX,20,0.049998907008751654
1814,Delta Air Lines Inc.,DTW,PHL,77,0.1428411724013093
1815,Delta Air Lines Inc.,DTW,PHX,70,0.11427314340810837
1816,Delta Air Lines Inc.,DTW,PIT,24,0.08333337201739048
1817,Delta Air Lines Inc.,DTW,PVD,15,0.1333332970933819
1818,Delta Air Lines Inc.,DTW,PWM,3,0.3332463780418382
1819,Delta Air Lines Inc.,DTW,RDU,58,0.06947990264089328
1820,Delta Air Lines Inc.,DTW,ROC,1,1.2354468189910924e-07
1821,Delta Air Lines Inc.,DTW,RSW,66,0.07575715080542877
1822,Delta Air Lines Inc.,DTW,SAN,36,0.19441684712126828
1823,Delta Air Lines Inc.,DTW,SAT,15,0.06666667902616873
1824,Delta Air Lines Inc.,DTW,SBN,1,5.907600497345853e-09
1825,Delta Air Lines Inc.,DTW,SEA,73,0.16440195197167273
1826,Delta Air Lines Inc.,DTW,SFO,63,0.19046899363301104
1827,Delta Air Lines Inc.,DTW,SJC,4,2.929248940909169e-08
1828,Delta Air Lines Inc.,DTW,SLC,83,0.1203926339749686
1829,Delta Air Lines Inc.,DTW,SNA,19,0.052631605561730084
1830,Delta Air Lines Inc.,DTW,SRQ,1,5.906706681881882e-09
1831,Delta Air Lines Inc.,DTW,STL,21,0.04761908499211492
1832,Delta Air Lines Inc.,DTW,SYR,11,1.2600263737736802e-08
1833,Delta Air Lines Inc.,DTW,TPA,70,0.12856848782471028
1834,Delta Air Lines Inc.,DTW,TVC,14,0.0714268892443935
1835,Delta Air Lines Inc.,ECP,ATL,108,0.12962192666615516
1836,Delta Air Lines Inc.,EGE,ATL,2,2.499431863311736e-08
1837,Delta Air Lines Inc.,ELP,ATL,53,0.09433764393068254
1838,Delta Air Lines Inc.,EVV,ATL,10,0.09999996140269375
1839,Delta Air Lines Inc.,EWR,ATL,218,0.21602976644786076
1840,Delta Air Lines Inc.,EWR,DTW,30,0.10297793537120938
1841,Delta Air Lines Inc.,EWR,MSP,35,0.14282698673072725
1842,Delta Air Lines Inc.,EWR,SLC,25,0.20006901233123986
1843,Delta Air Lines Inc.,EYW,ATL,54,0.07409981876283814
1844,Delta Air Lines Inc.,FAI,MSP,5,4.500843906954693e-08
1845,Delta Air Lines Inc.,FAI,SEA,23,0.08695375442009425
1846,Delta Air Lines Inc.,FAR,MSP,25,0.11999702364987876
1847,Delta Air Lines Inc.,FAY,ATL,20,0.09999829234408883
1848,Delta Air Lines Inc.,FCA,ATL,1,2.2004725428565597e-07
1849,Delta Air Lines Inc.,FCA,LAX,1,0.9999999998507962
1850,Delta Air Lines Inc.,FCA,MSP,9,0.2222123727366721
1851,Delta Air Lines Inc.,FCA,SLC,11,6.153965310896814e-09
1852,Delta Air Lines Inc.,FLL,ATL,241,0.13286942121047285
1853,Delta Air Lines Inc.,FLL,BOS,20,0.09998140131317398
1854,Delta Air Lines Inc.,FLL,CVG,15,4.019430412028083e-08
1855,Delta Air Lines Inc.,FLL,DTW,78,0.15383952965284145
1856,Delta Air Lines Inc.,FLL,JFK,72,0.19476282682968699
1857,Delta Air Lines Inc.,FLL,LGA,83,0.16907798674842325
1858,Delta Air Lines Inc.,FLL,MSP,21,0.04761905758660166
1859,Delta Air Lines Inc.,FLL,SEA,1,9.834182400696378e-08
1860,Delta Air Lines Inc.,FLL,SLC,12,1.0924044302215329e-08
1861,Delta Air Lines Inc.,FNT,ATL,21,0.14293958531854808
1862,Delta Air Lines Inc.,FSD,ATL,16,9.062819694836135e-09
1863,Delta Air Lines Inc.,FSD,MSP,25,0.07999896268443508
1864,Delta Air Lines Inc.,GEG,MSP,46,0.15216081566726744
1865,Delta Air Lines Inc.,GEG,SEA,17,0.11763757512483475
1866,Delta Air Lines Inc.,GEG,SLC,53,0.05657098782695788
1867,Delta Air Lines Inc.,GNV,ATL,14,0.07142858588440382
1868,Delta Air Lines Inc.,GPT,ATL,55,0.07272727854140096
1869,Delta Air Lines Inc.,GRB,ATL,11,6.133824504925904e-09
1870,Delta Air Lines Inc.,GRB,DTW,6,0.16666667166480964
1871,Delta Air Lines Inc.,GRB,MSP,18,0.11110966396069763
1872,Delta Air Lines Inc.,GRR,ATL,96,0.09376787597230347
1873,Delta Air Lines Inc.,GRR,DTW,36,0.08333332974049866
1874,Delta Air Lines Inc.,GRR,LGA,1,0.9998862642253397
1875,Delta Air Lines Inc.,GRR,MSP,37,0.027027041831896092
1876,Delta Air Lines Inc.,GSO,ATL,130,0.12306452289556932
1877,Delta Air Lines Inc.,GSP,ATL,127,0.0788581291364838
1878,Delta Air Lines Inc.,GSP,DTW,14,5.988795810759199e-09
1879,Delta Air Lines Inc.,GTF,MSP,3,5.994914928483338e-09
1880,Delta Air Lines Inc.,HDN,ATL,7,0.2842438888486732
1881,Delta Air Lines Inc.,HDN,MSP,6,0.333258993338383
1882,Delta Air Lines Inc.,HNL,ATL,21,0.09485259849660266
1883,Delta Air Lines Inc.,HNL,LAX,76,0.07899239706049088
1884,Delta Air Lines Inc.,HNL,MSP,8,1.1505720337627383e-08
1885,Delta Air Lines Inc.,HNL,PDX,1,1.128874116731516e-08
1886,Delta Air Lines Inc.,HNL,SEA,25,0.11911111983096583
1887,Delta Air Lines Inc.,HNL,SFO,2,5.994868616187539e-09
1888,Delta Air Lines Inc.,HNL,SLC,21,0.04761779844163153
1889,Delta Air Lines Inc.,HOU,ATL,113,0.14135273868106385
1890,Delta Air Lines Inc.,HPN,ATL,25,0.19995244718001107
1891,Delta Air Lines Inc.,HSV,ATL,138,0.130356868359185
1892,Delta Air Lines Inc.,IAD,ATL,112,0.13392216669950519
1893,Delta Air Lines Inc.,IAD,DTW,1,7.082210438549554e-09
1894,Delta Air Lines Inc.,IAD,MSP,13,0.07691700785786806
1895,Delta Air Lines Inc.,IAD,SEA,9,1.1686282389335387e-08
1896,Delta Air Lines Inc.,IAD,SLC,19,3.018058277731477e-08
1897,Delta Air Lines Inc.,IAH,ATL,134,0.2535980327370175
1898,Delta Air Lines Inc.,IAH,DTW,4,5.9735443287446534e-09
1899,Delta Air Lines Inc.,IAH,MSP,9,0.1111111206118196
1900,Delta Air Lines Inc.,IAH,SLC,16,0.18747800016560867
1901,Delta Air Lines Inc.,ICT,ATL,61,0.06556632353041147
1902,Delta Air Lines Inc.,ILM,ATL,16,0.06250002048296073
1903,Delta Air Lines Inc.,IND,ATL,146,0.08218704392086752
1904,Delta Air Lines Inc.,IND,DTW,27,0.03703705822633115
1905,Delta Air Lines Inc.,IND,LAX,13,0.15384616475909862
1906,Delta Air Lines Inc.,IND,MCO,18,1.0511043658174045e-08
1907,Delta Air Lines Inc.,IND,MSP,40,0.09999953773933681
1908,Delta Air Lines Inc.,IND,RSW,1,5.906204640599539e-09
1909,Delta Air Lines Inc.,IND,SEA,5,3.139543487025593e-08
1910,Delta Air Lines Inc.,IND,SLC,11,0.09090909841645725
1911,Delta Air Lines Inc.,JAC,ATL,7,0.28570972574842785
1912,Delta Air Lines Inc.,JAC,JFK,1,5.90684357553106e-09
1913,Delta Air Lines Inc.,JAC,MSP,3,8.423353919327977e-09
1914,Delta Air Lines Inc.,JAC,SLC,45,0.08888401708482165
1915,Delta Air Lines Inc.,JAN,ATL,101,0.09880011831267484
1916,Delta Air Lines Inc.,JAX,ATL,227,0.14976342362869566
1917,Delta Air Lines Inc.,JAX,DTW,3,5.965360269954003e-09
1918,Delta Air Lines Inc.,JAX,JFK,10,6.094320990070332e-09
1919,Delta Air Lines Inc.,JAX,MSP,8,1.5493697656667648e-08
1920,Delta Air Lines Inc.,JFK,ATL,142,0.16196695504372813
1921,Delta Air Lines Inc.,JFK,AUS,49,0.14285001820578364
1922,Delta Air Lines Inc.,JFK,BGR,3,0.333324471952548
1923,Delta Air Lines Inc.,JFK,BOS,28,0.17855326748558684
1924,Delta Air Lines Inc.,JFK,CHS,26,0.11925467150871408
1925,Delta Air Lines Inc.,JFK,CLT,8,1.5298243366897483e-08
1926,Delta Air Lines Inc.,JFK,DCA,7,2.383187831681941e-08
1927,Delta Air Lines Inc.,JFK,DEN,47,0.1489247666457278
1928,Delta Air Lines Inc.,JFK,DFW,11,0.36360114911468044
1929,Delta Air Lines Inc.,JFK,DTW,34,0.08823334133520974
1930,Delta Air Lines Inc.,JFK,FLL,77,0.15584081476931777
1931,Delta Air Lines Inc.,JFK,HNL,1,1.404859575669733e-08
1932,Delta Air Lines Inc.,JFK,JAC,3,0.33333348579655925
1933,Delta Air Lines Inc.,JFK,JAX,6,0.16666663459317546
1934,Delta Air Lines Inc.,JFK,LAS,87,0.1606120910123317
1935,Delta Air Lines Inc.,JFK,LAX,158,0.18988026022822613
1936,Delta Air Lines Inc.,JFK,MCO,80,0.1749828231055879
1937,Delta Air Lines Inc.,JFK,MIA,75,0.2133292031817226
1938,Delta Air Lines Inc.,JFK,MSP,75,0.22666383991688838
1939,Delta Air Lines Inc.,JFK,MSY,37,0.08108110948669417
1940,Delta Air Lines Inc.,JFK,PBI,8,0.2499824628588377
1941,Delta Air Lines Inc.,JFK,PDX,36,0.11023847026724402
1942,Delta Air Lines Inc.,JFK,PHL,2,1.6867493254183018e-07
1943,Delta Air Lines Inc.,JFK,PHX,44,0.06771537591044939
1944,Delta Air Lines Inc.,JFK,RSW,5,1.5015375154106735e-08
1945,Delta Air Lines Inc.,JFK,SAN,66,0.1818067810254839
1946,Delta Air Lines Inc.,JFK,SAT,18,0.49999587125070133
1947,Delta Air Lines Inc.,JFK,SAV,4,5.906204640599539e-09
1948,Delta Air Lines Inc.,JFK,SEA,85,0.27057905120489245
1949,Delta Air Lines Inc.,JFK,SFO,125,0.20039516107051822
1950,Delta Air Lines Inc.,JFK,SJC,11,5.9062170844189834e-09
1951,Delta Air Lines Inc.,JFK,SJU,48,0.08572681792020646
1952,Delta Air Lines Inc.,JFK,SLC,81,0.14814665229365906
1953,Delta Air Lines Inc.,JFK,SNA,2,5.906204640599539e-09
1954,Delta Air Lines Inc.,JFK,STT,8,6.10726275716228e-09
1955,Delta Air Lines Inc.,JFK,TPA,75,0.1200449497914249
1956,Delta Air Lines Inc.,JNU,SEA,2,5.995007553074934e-09
1957,Delta Air Lines Inc.,KOA,LAX,19,0.2105239518013336
1958,Delta Air Lines Inc.,KOA,SEA,22,0.13635074277859915
1959,Delta Air Lines Inc.,LAS,ATL,144,0.06286525896814289
1960,Delta Air Lines Inc.,LAS,BOS,6,0.16664984153165627
1961,Delta Air Lines Inc.,LAS,CVG,11,0.09090909634308374
1962,Delta Air Lines Inc.,LAS,DTW,83,0.024096080234920384
1963,Delta Air Lines Inc.,LAS,FLL,1,1.3276957699792398e-08
1964,Delta Air Lines Inc.,LAS,JFK,89,0.12419275529515485
1965,Delta Air Lines Inc.,LAS,LAX,60,0.016666683912333242
1966,Delta Air Lines Inc.,LAS,MSP,125,0.09684034374315004
1967,Delta Air Lines Inc.,LAS,RDU,1,5.908461318133159e-09
1968,Delta Air Lines Inc.,LAS,SEA,70,0.1285886397408156
1969,Delta Air Lines Inc.,LAS,SJC,1,4.581273084412295e-07
1970,Delta Air Lines Inc.,LAS,SLC,93,0.06451522504048053
1971,Delta Air Lines Inc.,LAX,ATL,206,0.16124203408222262
1972,Delta Air Lines Inc.,LAX,AUS,49,0.12242651611655854
1973,Delta Air Lines Inc.,LAX,BNA,29,0.06896442936248558
1974,Delta Air Lines Inc.,LAX,BOS,37,0.2432301910741138
1975,Delta Air Lines Inc.,LAX,BZN,3,0.33329542446737065
1976,Delta Air Lines Inc.,LAX,CMH,16,0.06250003859670959
1977,Delta Air Lines Inc.,LAX,CVG,31,0.16127840501934898
1978,Delta Air Lines Inc.,LAX,DCA,13,0.07692104062387442
1979,Delta Air Lines Inc.,LAX,DEN,55,0.07270791450167804
1980,Delta Air Lines Inc.,LAX,DFW,30,0.16653780976732777
1981,Delta Air Lines Inc.,LAX,DTW,115,0.10434680695315336
1982,Delta Air Lines Inc.,LAX,GEG,2,0.4999913058650915
1983,Delta Air Lines Inc.,LAX,HNL,69,0.058505558852296295
1984,Delta Air Lines Inc.,LAX,IND,18,0.16661264187860458
1985,Delta Air Lines Inc.,LAX,JFK,159,0.1643037313744846
1986,Delta Air Lines Inc.,LAX,KOA,16,0.18750003284853012
1987,Delta Air Lines Inc.,LAX,LAS,50,0.09999718349623747
1988,Delta Air Lines Inc.,LAX,LIH,12,0.08333342331493769
1989,Delta Air Lines Inc.,LAX,MCI,19,0.1578678971956098
1990,Delta Air Lines Inc.,LAX,MCO,62,0.14515986626132693
1991,Delta Air Lines Inc.,LAX,MEM,15,5.717070443691166e-08
1992,Delta Air Lines Inc.,LAX,MIA,8,0.12500003645440946
1993,Delta Air Lines Inc.,LAX,MSP,124,0.11280628127425466
1994,Delta Air Lines Inc.,LAX,MSY,49,0.1255263621258069
1995,Delta Air Lines Inc.,LAX,OAK,8,0.24999297966293793
1996,Delta Air Lines Inc.,LAX,OGG,42,0.02380820412887688
1997,Delta Air Lines Inc.,LAX,PDX,83,0.0843291805345816
1998,Delta Air Lines Inc.,LAX,RDU,24,0.08333249085268776
1999,Delta Air Lines Inc.,LAX,SAN,12,0.16651983314035046
2000,Delta Air Lines Inc.,LAX,SAT,1,8.166274011991718e-09
2001,Delta Air Lines Inc.,LAX,SEA,136,0.13920468896945992
2002,Delta Air Lines Inc.,LAX,SFO,101,0.18810165665966205
2003,Delta Air Lines Inc.,LAX,SJC,4,0.24999337630494683
2004,Delta Air Lines Inc.,LAX,SLC,145,0.07575195088692965
2005,Delta Air Lines Inc.,LAX,SMF,1,5.905805515001154e-09
2006,Delta Air Lines Inc.,LAX,TPA,15,0.13327152911695556
2007,Delta Air Lines Inc.,LEX,ATL,75,0.2000212374373652
2008,Delta Air Lines Inc.,LFT,ATL,10,0.19999738515218723
2009,Delta Air Lines Inc.,LGA,ATL,279,0.17591343837627998
2010,Delta Air Lines Inc.,LGA,BOS,80,0.22498901822485107
2011,Delta Air Lines Inc.,LGA,BZN,2,0.499999626367549
2012,Delta Air Lines Inc.,LGA,CMH,1,5.906204640599539e-09
2013,Delta Air Lines Inc.,LGA,CVG,8,1.642455377674132e-08
2014,Delta Air Lines Inc.,LGA,DEN,39,0.205160231949692
2015,Delta Air Lines Inc.,LGA,DFW,15,0.2000000061043266
2016,Delta Air Lines Inc.,LGA,DTW,154,0.12335187924593093
2017,Delta Air Lines Inc.,LGA,FLL,92,0.239122295190037
2018,Delta Air Lines Inc.,LGA,GSP,1,8.15807925952573e-09
2019,Delta Air Lines Inc.,LGA,MCO,93,0.16128304023582776
2020,Delta Air Lines Inc.,LGA,MIA,90,0.23330411351830468
2021,Delta Air Lines Inc.,LGA,MSP,119,0.15964802411298423
2022,Delta Air Lines Inc.,LGA,MSY,29,0.1379301636557458
2023,Delta Air Lines Inc.,LGA,MYR,1,6.855083041834333e-08
2024,Delta Air Lines Inc.,LGA,ORD,43,0.3024065052659039
2025,Delta Air Lines Inc.,LGA,PBI,78,0.1787692935136149
2026,Delta Air Lines Inc.,LGA,RSW,34,0.17646654733308959
2027,Delta Air Lines Inc.,LGA,SRQ,9,0.2222222190661846
2028,Delta Air Lines Inc.,LGA,TPA,89,0.13482961663462784
2029,Delta Air Lines Inc.,LIH,LAX,10,0.09999740615294736
2030,Delta Air Lines Inc.,LIH,SEA,20,0.05000001873173472
2031,Delta Air Lines Inc.,LIT,ATL,101,0.108902587648798
2032,Delta Air Lines Inc.,MCI,ATL,160,0.14350188942784564
2033,Delta Air Lines Inc.,MCI,DTW,59,0.08473965562119619
2034,Delta Air Lines Inc.,MCI,LAX,25,0.07999896769332011
2035,Delta Air Lines Inc.,MCI,MSP,75,0.0799917127808473
2036,Delta Air Lines Inc.,MCI,SLC,39,0.1025627214759057
2037,Delta Air Lines Inc.,MCO,ATL,293,0.1262680079331882
2038,Delta Air Lines Inc.,MCO,BOS,50,0.2399768681398757
2039,Delta Air Lines Inc.,MCO,CVG,42,0.09523280981156283
2040,Delta Air Lines Inc.,MCO,DTW,119,0.1764017708323263
2041,Delta Air Lines Inc.,MCO,IND,17,0.29410937290718653
2042,Delta Air Lines Inc.,MCO,JFK,73,0.2052191135813437
2043,Delta Air Lines Inc.,MCO,LAX,42,0.12149966765900458
2044,Delta Air Lines Inc.,MCO,LGA,92,0.14129502722353193
2045,Delta Air Lines Inc.,MCO,MIA,11,6.096166476009199e-09
2046,Delta Air Lines Inc.,MCO,MSP,86,0.10464188944463625
2047,Delta Air Lines Inc.,MCO,RDU,31,0.03225764574274864
2048,Delta Air Lines Inc.,MCO,SEA,17,0.2352880978126309
2049,Delta Air Lines Inc.,MCO,SLC,48,0.1874806505332505
2050,Delta Air Lines Inc.,MDT,ATL,39,0.025640378215438978
2051,Delta Air Lines Inc.,MDW,ATL,125,0.11201001464927449
2052,Delta Air Lines Inc.,MEM,ATL,161,0.06831854664309826
2053,Delta Air Lines Inc.,MEM,DTW,13,0.07692103678038364
2054,Delta Air Lines Inc.,MEM,LAX,25,0.07999896093181247
2055,Delta Air Lines Inc.,MEM,MSP,27,0.1111058191171078
2056,Delta Air Lines Inc.,MHT,ATL,13,0.07692308245704055
2057,Delta Air Lines Inc.,MHT,DTW,3,5.9948686161875395e-09
2058,Delta Air Lines Inc.,MIA,ATL,196,0.14817505756520508
2059,Delta Air Lines Inc.,MIA,DTW,38,0.0525830252358137
2060,Delta Air Lines Inc.,MIA,JFK,61,0.27865778114369133
